player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), pick, drtg,adrtg, dporpag, stops, bpm, obpm, dbpm, gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,,
Hugo Clarkin,Sacramento St.,BSky,25,24,101.6,9.8,57.4,57.1,5,13.1,3.7,21.4,2,4,0.5,18,33,0.545,1,1,1,4,0.5,11.8,Fr,Jul-00,32,-0.0809194,83.1151,6.5,2022,75094,all,,0.55565559,13,18,5,15,0.7222,0.3333,4,4,1,,108.99,110.88,0.592093,40.6759,-5.1066,-4.46312,-0.64348,-5.76525,10.1111,-5.46413,-0.301121,0.4444,1.1481,1.5926,0.1852,0.0741,0.3333,1.5926,PF/C,0.232447
Andrew Laczkowski,Penn,Ivy,17,10.3,107.3,15.8,50,51.7,5.9,13.7,4.7,9.5,4,6,0.667,8,13,0.615,5,18,0.278,3.7,2,19.4,So,6-Jun,15,0.347376,100.04,2.8,2022,75095,all,,1,7,10,1,3,0.7,0.3333,1,1,1,,106.699,108.213,0.453554,22.0423,-0.444662,0.521816,-0.966478,0.748605,6.8235,1.66624,-0.91763,0.3529,0.8235,1.1765,0.1765,0.2353,0.2353,2.0588,Stretch 4,8.96285
Tedrick Wilcox Jr.,St. Francis NY,NEC,28,62.6,104.5,16.2,52.9,53.49,4.1,20.7,7.9,15.5,10,15,0.667,40,82,0.488,46,124,0.371,0.1,1.5,7.3,Jr,6-Jun,0,0.925681,95.6498,2.1,2022,75097,all,,0.96882365,20,36,20,46,0.5556,0.4348,5,6,0.8333,,103.885,108.673,1.68331,130.409,-2.44408,-0.925889,-1.51819,-1.29175,25.6897,0.142783,-1.43453,1.0345,4.3448,5.3793,1.069,0.6552,0.0345,8.5172,Wing F,10.0356
Kasper Suurorg,St. Francis NY,NEC,14,9.7,80.7,17,37.5,44.21,5.6,4.3,6.5,27.5,7,9,0.778,3,8,0.375,4,16,0.25,0,2.6,37.5,Fr,6-Jun,31,-0.281473,75.4069,2.5,2022,75098,all,,0.66662497,3,6,0,2,0.5,0,0,0,,,107.183,112.491,0.420367,17.3303,-6.6923,-4.29836,-2.39394,-7.3085,9.2667,-4.78381,-2.52469,0.4,0.8,1.2,0.5333,0.4,0.0667,2.3333,Wing G,8.35685
Kanye Jones,Boston College,ACC,30,21.8,63.4,16.4,33.3,35.39,0.8,8.7,3.2,25.4,7,12,0.583,9,31,0.29,10,41,0.244,0,1.3,16.7,Fr,4-Jun,4,-0.782753,61.8066,2.9,2022,75099,all,33.6,0.2500375,5,18,4,13,0.2778,0.3077,1,1,1,,108.072,104.668,0.754129,39.7157,-8.35689,-6.30955,-2.04734,-9.02242,9.7333,-6.89836,-2.12406,0.0667,0.6667,0.7333,0.1667,0.2,0,1.8333,Wing G,8.51479
CJ Lane,Eastern Illinois,OVC,29,50.1,83.8,22.2,44.3,47.82,3.1,10.2,6.6,18.2,37,53,0.698,37,94,0.394,30,91,0.33,1.5,1.5,28.6,Jr,5-Jun,11,-0.018067,85.1087,2.9,2022,75101,all,,0.34999611,25,47,12,47,0.5319,0.2553,3,4,0.75,,110.614,112.929,1.00383,87.6711,-7.23557,-4.15364,-3.08192,-5.11164,19.7742,-2.53915,-2.57249,0.5161,1.6774,2.1935,0.4516,0.4516,0.2258,7,Wing G,9.38857
Kejuan Clements,Eastern Illinois,OVC,25,68.1,76.6,21.5,37.2,40.77,0.9,13.4,32.6,25,43,76,0.566,52,123,0.423,13,69,0.188,0.9,1.9,39.6,Jr,2-Jun,3,-0.925064,76.9322,3,2022,75102,all,,1.59212026,33,75,19,48,0.44,0.3958,0,0,,,108.555,110.747,1.82254,131.191,-6.43273,-4.64805,-1.78468,-7.18852,31.8148,-5.55115,-1.63737,0.2593,3.5556,3.8148,4.4815,0.963,0.2963,8.2593,Scoring PG,5.23718
Chris Robinson,Eastern Illinois,OVC,9,10.9,61.3,20.5,16.1,26.71,2.9,9.6,30,25.6,9,12,0.75,3,23,0.13,1,5,0.2,0,1.4,42.9,So,11-May,22,-1.15602,61.5724,4.4,2022,75103,all,,1.42861638,2,7,1,16,0.2857,0.0625,0,0,,,111.372,115.096,0.596182,18.3096,-13.3603,-9.28743,-4.07285,-11.5879,13.5455,-8.66899,-2.91892,0.2727,1,1.2727,1.8182,0.5455,0.0909,2.2727,Scoring PG,2.37104
Michael Wardy,Eastern Kentucky,ASun,21,19.7,120.4,15.9,70.4,67.6,10.2,10.1,5.7,17.8,6,14,0.429,38,54,0.704,0,0,0,7.9,2.6,25.9,Jr,7-Jun,12,0.892605,110.886,6.1,2022,75104,all,,0.43750001,38,48,0,6,0.7917,0,23,24,0.9583,,103.228,105.405,0.768306,44.0711,2.15879,-0.137548,2.29633,-0.41516,10.68,-0.803761,0.388601,1.44,0.92,2.36,0.28,0.48,0.76,4.72,PF/C,0
Tyson Degenhart,Boise St.,MWC,34,69.7,123.7,16.1,57.8,60.43,6.4,11.2,6.4,10,50,65,0.769,76,140,0.543,43,103,0.417,2.3,1.6,26.7,Fr,7-Jun,2,3.49153,121.436,2.9,2022,75105,all,,1.19991605,58,81,18,59,0.716,0.3051,1,1,1,,95.1548,93.1044,3.317,164.61,6.15657,3.8609,2.29567,5.90368,28.0571,3.78745,2.11623,1.4857,2.3714,3.8571,0.8571,0.7714,0.5714,9.8857,Wing F,6.62399
Jaeden Zackery,Boston College,ACC,33,84.9,106.2,16.7,56.4,58.57,1.8,9.9,15.6,21.4,52,73,0.712,68,150,0.453,52,109,0.477,0.6,3.1,28.2,Fr,2-Jun,3,2.21906,104.194,2.7,2022,75108,all,,1.32837519,52,99,16,51,0.5253,0.3137,1,1,1,,103.333,100.061,3.21892,194.313,3.30261,1.7113,1.59131,2.42484,34.4848,0.640823,1.78402,0.5455,2.6667,3.2121,2.697,1.7273,0.1818,10.4242,Combo G,5.81253
Stevie Smith,Abilene Christian,WAC,13,4.2,86.3,23.9,50,56.92,2.1,12.5,7.8,31.1,6,7,0.857,5,12,0.417,2,4,0.5,2.6,1.1,43.8,Jr,6-Jun,13,0.0511256,88.9825,6.8,2022,75109,all,,0.41663122,2,4,3,8,0.5,0.375,1,1,1,,99.5453,102.506,0.351729,8.96222,-7.62399,-6.37627,-1.24772,-5.86567,6.7059,-3.87394,-1.99173,0.2941,0.6471,0.9412,0.2941,0.1176,0.1176,2.5294,Wing F,4.24474
Yuot Gai,Abilene Christian,WAC,27,10.6,93.9,24.2,52.1,54.5,10.1,18.7,5.1,22.5,10,15,0.667,23,42,0.548,1,5,0.2,3,0.4,31.9,Jr,11-Jun,34,0.21765,98.1824,6.3,2022,75110,all,,0.15003099,12,20,11,22,0.6,0.5,5,6,0.8333,,98.7053,101.334,0.442217,23.5666,-6.52912,-4.45978,-2.06934,-5.59366,6.0645,-3.51905,-2.07461,0.5484,0.871,1.4194,0.0968,0.0645,0.129,2.8387,C,2.10235
Jusaun Holt,Alabama,SEC,22,11.6,73.5,10.1,24,27.4,6.9,17.3,5,21,3,5,0.6,3,6,0.5,2,19,0.105,1.3,0.4,20,Fr,6-Jun,1,-0.467577,66.1188,3.1,2022,75111,all,83,0.83351666,3,4,0,2,0.75,0,2,2,1,,107.026,100.74,0.646809,25.8854,-2.50902,-2.0187,-0.490323,-3.57489,7,-2.85152,-0.723368,0.4545,1.1364,1.5909,0.2273,0.0455,0.0909,0.6818,PF/C,6.72038
Matt Delaney,American,Pat,12,5.7,98.5,24.9,61.9,60.48,8.6,13.6,18.9,26.4,4,8,0.5,13,21,0.619,0,0,0,0,0.8,38.1,Fr,7-Jun,31,0.289884,98.9156,4.3,2022,75112,all,,0.7499625,13,18,0,3,0.7222,0,0,0,,,111.088,112.059,0.327607,10.2643,-6.98773,-2.76629,-4.22144,-3.64368,6.1667,-1.20353,-2.44015,0.4167,0.6667,1.0833,0.5,0.0833,0,2.5,PF/C,0
Charles Bediako,Alabama,SEC,33,44.2,124.7,15.9,69.2,68.28,11.7,14,7,18.1,41,67,0.612,90,129,0.698,0,1,0,8.9,2,51.5,Fr,Jul-00,10,2.42744,124.912,5.9,2022,75113,all,93.6,0.70970832,86,115,4,14,0.7478,0.2857,43,46,0.9348,,100.692,94.1241,2.04076,129.365,9.58253,4.0766,5.50593,6.56576,17.7576,2.96572,3.60004,1.9697,2.3333,4.303,0.6667,0.6364,1.5455,6.697,C,0.0928273
Jayden Nunn,VCU,A10,31,70,97.1,17.4,47.5,52.14,1.7,8.2,11.9,19.1,59,78,0.756,56,130,0.431,32,89,0.36,1.2,3,35.6,Fr,4-Jun,23,1.06064,95.9393,2,2022,75115,all,,1.09804276,29,60,27,70,0.4833,0.3857,0,0,,,93.333,90.1224,3.73718,160.519,2.27935,-0.141485,2.42084,2.45342,29.0323,-0.266684,2.7201,0.3871,2.0968,2.4839,1.8065,1.4839,0.2903,8.6129,Combo G,5.79331
Nick Kern,VCU,A10,31,24.4,83.2,14.3,38.7,43.82,5.3,10.4,5.3,22.2,13,16,0.813,24,55,0.436,0,7,0,1.1,2.2,25.8,Fr,6-Jun,24,-0.245999,78.3413,3.8,2022,75116,all,61.2,0.52935817,22,45,2,10,0.4889,0.2,6,7,0.8571,,93.7041,90.6766,1.28446,55.0825,-2.32597,-3.86966,1.54369,-2.00667,10.129,-3.95875,1.95208,0.4194,0.9355,1.3548,0.2903,0.3871,0.0968,1.9677,Wing G,1.3072
Jalen Breazeale,USC Upstate,BSth,28,41.8,82.3,18.8,39.8,45.05,1.2,10.7,21.4,27.9,28,39,0.718,28,62,0.452,10,46,0.217,0.7,1.9,36.1,Fr,10-May,4,-0.330694,80.0479,2.8,2022,75117,all,,1.35418741,18,32,10,30,0.5625,0.3333,0,0,,,109.514,111.383,0.993565,83.0616,-6.15293,-3.7557,-2.39723,-5.99856,18.1,-3.93006,-2.0685,0.2,1.7,1.9,2.1667,0.6333,0.1,4.1,Combo G,5.25313
Jordan Gainey,USC Upstate,BSth,30,80.2,109.6,21,58.9,62.37,1.2,12.5,13.9,18.1,75,92,0.815,70,156,0.449,70,141,0.496,1.9,2.1,31,Fr,4-Jun,11,2.72498,109.833,3.7,2022,75118,all,,1.06153998,29,58,41,98,0.5,0.4184,2,2,1,,107.679,109.905,1.94515,173.34,1.31908,2.21272,-0.893646,1.4615,31.5312,2.32349,-0.861993,0.3125,3.5312,3.8438,2.1562,1.2188,0.5,13.8125,Combo G,8.3923
Keshon Gilbert,UNLV,MWC,31,36.4,85.2,17.7,38.1,43.19,7,11.5,21.4,30.7,20,29,0.69,20,55,0.364,7,25,0.28,0.8,4.9,36.3,Fr,4-Jun,10,0.000546472,85.3794,5.9,2022,75119,all,58.6,1.26186671,12,40,8,15,0.3,0.5333,0,0,,,94.6241,92.8096,1.74463,99.8184,3.24477,-1.09965,4.34442,0.606049,14.3438,-3.51924,4.12529,0.875,1.4688,2.3438,1.6562,1.1875,0.125,2.5938,Scoring PG,3.30736
Nick Alves,USC Upstate,BSth,12,17.9,91.9,18.6,50,51.44,6.7,10.1,2.7,18.6,18,34,0.529,21,42,0.5,2,6,0.333,1.6,1.6,70.8,Jr,6-Jun,24,0.303254,90.2014,4.2,2022,75120,all,,0.42860001,14,26,7,16,0.5385,0.4375,4,4,1,,109.893,109.916,1.09512,34.9779,-6.09162,-3.18573,-2.90589,-2.6977,18.2857,-1.29845,-1.39925,1.0714,1.6429,2.7143,0.4286,0.5,0.2857,5.6429,Wing G,1.60005
Montez Young Jr.,UT Arlington,SB,25,30.8,97.2,15,46.1,45.49,13.6,19.1,12.1,19.9,7,18,0.389,28,57,0.491,1,7,0.143,1.4,2.5,28.1,Fr,5-Jun,24,0.264253,91.1077,4.6,2022,75121,all,,1.15012822,21,35,7,22,0.6,0.3182,1,2,0.5,,98.8913,99.5583,1.2805,68.6297,0.347729,-0.91281,1.26054,-1.23882,14.3333,-1.4785,0.239682,1.7037,2.3704,4.0741,0.8519,0.6667,0.1481,3.1852,Wing F,1.22733
Jalen DeLoach,VCU,A10,31,32.7,98.5,18.9,58.6,54.94,14.3,18.3,8.4,22.2,10,33,0.303,58,99,0.586,0,0,0,7.5,1,33.3,Fr,9-Jun,4,0.664485,99.5596,8,2022,75122,all,51.2,0.56670454,51,80,7,19,0.6375,0.3684,18,21,0.8571,,89.5969,86.5147,1.91294,87.3101,3.20282,-1.34922,4.55204,-0.558242,13.5484,-3.1921,2.63386,1.5161,2.1935,3.7097,0.5484,0.2258,0.871,4.0645,C,0
Shemar Wilson,UT Arlington,SB,24,28.2,109,18,56.9,58,12.3,17.6,5.9,17,23,39,0.59,41,71,0.577,0,1,0,2.3,1.5,54.2,Fr,9-Jun,22,0.969653,107.476,7.2,2022,75124,all,,0.52627262,31,47,10,24,0.6596,0.4167,2,3,0.6667,,100.956,101.467,1.13608,58.0635,-1.08703,-0.481171,-0.605859,-2.42178,13.5,-1.61748,-0.804303,1.7692,2,3.7692,0.3846,0.3077,0.3077,5.1538,C,0.191498
Tyler Brown,Brown,Ivy,3,0.6,15.6,31.9,0,0,0,19.4,26.9,30.1,0,0,0,0,1,0,0,2,0,0,0,0,Sr,Jun-00,14,-0.510306,11.8374,0,2022,75125,all,,2,0,0,0,1,,0,0,0,,,106.346,117.977,0.0651778,0.924323,-25.2902,-20.3692,-4.92106,-34.1773,3.8,-21.2975,-12.8798,0,0.6,0.6,0.4,0.2,0,0.4,Combo G,17.8029
Braden May,Morehead St.,OVC,9,1.1,50,21.4,30,23.35,0,0,0,0,0,3,0,0,0,0,1,5,0.2,0,4.3,60,Fr,10-May,15,-0.19024,50.1244,5.7,2022,75127,all,,0,0,0,0,0,,,0,0,,,99.2602,104.523,0.123317,2.35994,-8.69042,-4.74563,-3.94479,-17.8407,2.0833,-13.9407,-3.89993,0,0,0,0,0.25,0,0.25,Scoring PG,22.1236
Jaylen Jackson,North Carolina A&T,BSth,13,6.8,100.3,21,41.7,47.14,9.6,12,5.2,10.7,8,12,0.667,7,17,0.412,2,7,0.286,1.6,0.7,50,Fr,6-Jun,24,0.297099,99.4578,8.1,2022,75130,all,,0.33341111,7,16,0,1,0.4375,0,4,6,0.6667,,107.742,113.378,0.295008,12.0739,-5.87215,-1.78502,-4.08713,-6.38794,7.2857,-3.38886,-2.99907,0.7143,1.2143,1.9286,0.1429,0.2143,0.0714,3.2143,Wing F,5.20348
Curtis Harrison IV,Miami OH,MAC,20,12.8,91.9,15.4,50,56.53,8.1,12.5,2.3,30.2,12,17,0.706,11,19,0.579,0,3,0,1.5,0.8,77.3,Fr,7-Jun,35,-0.0366375,83.9608,5.6,2022,75131,all,,0.28569082,7,10,4,9,0.7,0.4444,2,2,1,,111.843,113.384,0.363953,23.6817,-8.04684,-4.81194,-3.2349,-9.39371,8.5652,-5.95864,-3.43507,0.6957,1.0435,1.7391,0.1739,0.1739,0.1739,2.1739,PF/C,1.16603
Marr Avance,Miami OH,MAC,19,13,104.9,20.4,46.9,49.24,6.5,13.9,16,13.1,6,8,0.75,11,29,0.379,8,20,0.4,0,3.1,16.3,Fr,1-Jun,24,0.471235,102.567,2.6,2022,75133,all,,1.85722034,8,14,3,15,0.5714,0.2,0,1,0,,107.289,108.648,0.512938,29.2935,-1.80476,0.339481,-2.14424,-0.34287,8,0.578944,-0.921814,0.4737,0.9474,1.4211,0.6842,0.4211,0,2.7368,Wing G,7.65394
Jaylin Gibson,Mount St. Mary's,NEC,28,28.3,96.2,15.9,51.3,52.05,3.2,17.4,7.8,19.9,11,20,0.55,18,34,0.529,14,42,0.333,1.3,3.5,26.3,Fr,3-Jun,3,0.0755588,87.227,4.8,2022,75134,all,,0.74989124,15,24,3,10,0.625,0.3,2,3,0.6667,,95.2714,98.7402,1.16395,69.9815,-0.717463,-1.93939,1.22192,-0.654495,11.931,-2.91264,2.25814,0.3448,1.8276,2.1724,0.5172,0.6552,0.1379,3.5517,Wing G,7.8122
Kobe Bufkin,Michigan,B10,28,22.7,93.1,17.1,43,47.51,3.8,9.1,4.6,17.4,17,22,0.773,22,43,0.512,8,36,0.222,1,2.2,27.8,Fr,4-Jun,2,0.304342,93.5819,3.2,2022,75135,all,91.4,0.53332085,16,26,6,17,0.6154,0.3529,2,2,1,,104.099,96.3515,1.14933,51.1473,0.0827692,-0.232649,0.315418,-0.561686,10.6786,-1.55998,0.998295,0.3214,0.8214,1.1429,0.2857,0.3929,0.1071,3.0357,Wing G,7.14669
Zaid Wague,LIU Brooklyn,NEC,3,0.3,57.1,12.6,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,So,2-Jun,13,-0.171148,48.3768,0,2022,75136,all,,,0,1,0,0,0,,0,0,,,113.681,125.209,0.00999263,0.390811,-16.6456,-7.84985,-8.79579,-14.9593,1.3333,-5.51831,-9.44099,0.3333,0,0.3333,0,0,0,0,PF/C,0
Dalen Whitlock,Texas St.,SB,3,0.3,151.5,31.4,75,75,42.4,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,Fr,4-Jun,14,0.338265,182.851,0,2022,75137,all,,0,0,0,0,0,,,0,0,,,111.84,109.054,0.0635521,0.291108,9.78597,24.3088,-14.5228,39.8473,3.1667,40.5704,-0.723073,0.1667,0.3333,0.5,0,0,0,0.5,PF/C,39.5717
James Kamich,LIU Brooklyn,NEC,5,1.2,0,14.5,0,0,0,7.5,0,27.1,0,0,0,0,1,0,0,3,0,0,0,0,So,9-Jun,33,-0.837506,-0.830057,8.6,2022,75138,all,,0,0,1,0,0,0,,0,0,,,109.55,115.677,0.113599,1.83822,-20.7576,-14.3301,-6.42753,-26.1265,3.6667,-19.7933,-6.33318,0,0.3333,0.3333,0,0,0,0.6667,C,11.7137
Joel Murray,Long Beach St.,BW,31,81.1,103.4,27.1,47.4,53.76,1.9,9,20,16,133,156,0.853,161,351,0.459,24,65,0.369,0.2,2.6,37.5,Jr,Jun-00,11,3.11921,113.073,1.9,2022,75139,all,,1.14636989,88,146,73,205,0.6027,0.3561,0,0,,,104.197,104.192,2.60943,182.375,-0.314117,0.867445,-1.18156,1.18577,32.0909,1.51621,-0.330437,0.5455,2.4545,3,2.8485,1.5152,0.0909,16.697,Combo G,3.60867
Deng Dut,Wyoming,MWC,11,4.8,63.5,16.8,16.7,23.67,2,10.5,16.2,16.9,3,4,0.75,1,7,0.143,1,8,0.125,0,1.9,26.7,So,4-Jun,2,-0.513833,59.6283,1.3,2022,75140,all,,3.25022506,1,6,0,1,0.1667,0,0,0,,,99.161,99.8057,0.550217,11.2252,-5.63795,-5.45178,-0.186176,-6.36482,7.4167,-6.51224,0.147425,0.0833,0.6667,0.75,1.0833,0.3333,0,0.6667,Combo G,7.50798
Burke Chebuhar,Lehigh,Pat,11,1.3,129.3,26.5,75,72.99,7.7,0,12.6,13.8,4,6,0.667,0,1,0,2,3,0.667,0,3.7,150,Fr,8-Jun,21,0.251873,135.271,2.5,2022,75141,all,,1,0,1,0,0,0,,0,0,,,105.928,110.326,0.08602,2.64538,4.99201,9.3783,-4.38629,10.9085,1.4545,9.78245,1.12605,0.0909,0,0.0909,0.0909,0.0909,0,0.9091,Pure PG,10.881
Brandon Johnson,East Carolina,Amer,30,43.4,114.3,13.9,53.2,54.26,8.9,24.2,8.9,9.6,23,40,0.575,54,96,0.563,3,14,0.214,3.6,1.3,36.4,Fr,8-Jun,23,1.33141,107.477,4.3,2022,75142,all,,1.8332499,46,73,8,23,0.6301,0.3478,5,5,1,,99.1474,98.5155,1.73762,110.889,1.74349,-0.122162,1.86565,0.349259,17.5,-0.129307,0.478567,1.4,3.7,5.1,0.7333,0.4,0.5333,4.6667,PF/C,1.54724
Rodolfo Rufino Bolis,Eastern Illinois,OVC,27,57.7,78.4,19.6,43,43.41,8.9,14.9,13.4,24.3,25,58,0.431,53,120,0.442,8,31,0.258,2.6,3,38.4,Fr,7-Jun,23,-0.707019,77.1454,4,2022,75143,all,,0.68965,40,77,13,43,0.5195,0.3023,4,5,0.8,,104.663,106.957,1.75493,130.278,-3.17328,-4.34044,1.16715,-4.86851,24.7586,-4.69315,-0.175361,2,3,5,1.3793,1.2069,0.5517,6.1724,Wing F,2.77704
Marco Foster,New Hampshire,AE,24,49.9,119.6,17.3,54.7,56.13,2.7,15.1,11.1,5.7,9,12,0.75,14,39,0.359,49,121,0.405,0.5,1.8,7.5,So,2-Jun,22,1.86793,110.261,2.5,2022,75144,all,,2.99999992,12,24,3,16,0.5,0.1875,0,0,,,104.756,109.618,1.33201,87.371,0.873697,3.02799,-2.1543,1.75155,21.2692,2.59235,-0.840795,0.5769,2.7692,3.3462,1.1538,0.6923,0.0769,8.3077,Wing G,14.8863
DA Houston,Longwood,BSth,21,35.7,102.6,17.8,48.4,51.63,7,11.6,13,20.1,30,49,0.612,23,48,0.479,14,43,0.326,0.6,1.6,53.8,So,1-Jun,23,0.814723,97.3047,5.6,2022,75145,all,,1.73076925,15,31,8,21,0.4839,0.381,0,0,,,102.862,105.881,1.46667,68.1741,-0.931006,0.254007,-1.18501,-3.42876,19.8,-2.53893,-0.889828,1.12,1.68,2.8,1.8,0.68,0.16,5.88,Wing G,6.15103
Blane St.Clair,Army,Pat,3,0.4,105.3,16.6,50,50,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,Fr,5-Jun,12,0.112378,104.8,0,2022,75148,all,,,1,2,0,0,0.5,,0,0,,,114.343,110.511,0.0974937,0.515395,-10.784,-4.19398,-6.59001,-6.34278,2,-0.900979,-5.4418,0,0.2,0.2,0,0,0,1,Wing G,0
Mikey West,Bethune Cookman,SWAC,20,28.5,75.8,24.4,35.9,40.05,1.4,12.1,21.6,24.9,19,26,0.731,26,74,0.351,9,36,0.25,0.7,1.8,23.6,Fr,1-Jun,0,-0.381338,78.6857,4.2,2022,75150,all,,1.13889047,16,37,10,37,0.4324,0.2703,0,0,,,106.485,110.732,0.949326,52.7705,-9.75913,-6.03664,-3.72249,-9.04354,16.9524,-5.46337,-3.58017,0.2857,1.7143,2,1.9524,0.5238,0.0952,5.1905,Combo G,6.42794
Jaylon Tyson,Texas,B12,8,4,87.3,18.5,40,42.62,4.4,15.8,10.9,18.3,2,3,0.667,6,11,0.545,0,4,0,4.4,4.5,20,Fr,7-Jun,20,-0.0872131,81.7128,4.4,2022,75153,all,93.4,1,5,7,1,4,0.7143,0.25,1,1,1,,86.8999,87.3905,0.953726,12.7367,3.94512,-1.64478,5.5899,-0.617279,6.875,-4.79265,4.17537,0.25,0.875,1.125,0.375,0.5,0.25,1.75,Wing G,4.52767
Dominiq Penn,Washington,P12,6,0.7,101.2,32.7,75,75,0,12.9,28.3,38.7,0,0,0,0,1,0,2,3,0.667,0,6.3,0,So,2-Jun,10,0.211665,126.034,0,2022,75155,all,,0.50015004,0,1,0,0,0,,0,1,0,,94.4436,89.5503,0.196844,2.21325,4.18573,2.49102,1.69471,14.0671,1.5,10.9177,3.14939,0,0.1667,0.1667,0.1667,0.1667,0,1,Pure PG,18.8554
Langston Wilson,Washington,P12,28,21.4,103.3,15.7,46.7,49.43,12.5,17.6,1.4,14.5,16,27,0.593,19,44,0.432,6,16,0.375,4.1,1.4,45,Jr,9-Jun,13,0.525567,100.884,7.5,2022,75156,all,,0.18172564,17,27,2,17,0.6296,0.1176,11,13,0.8462,,100.477,97.0599,1.02669,54.7231,-1.30998,-1.17109,-0.13889,-2.00888,9.8929,-2.14081,0.131925,1.1429,1.5,2.6429,0.0714,0.25,0.3929,2.5714,PF/C,3.28942
Sam Alajiki,California,P12,30,29.1,102.9,13.9,60.3,60.85,4.1,13.8,6.4,23.7,10,16,0.625,11,28,0.393,20,40,0.5,1.8,1.3,23.5,Fr,7-Jun,24,0.504577,97.0984,3.1,2022,75157,all,,0.59997001,7,15,4,13,0.4667,0.3077,1,1,1,,102.118,98.9639,1.22187,62.8118,1.51777,-0.355066,1.87283,1.64899,12.5,0.355222,1.29376,0.4333,1.4667,1.9,0.4,0.2667,0.2,3.0667,Wing F,6.57668
Marsalis Roberson,California,P12,17,7.2,70.5,17.5,31.3,30.73,10.1,11.3,18.2,30.4,1,4,0.25,5,11,0.455,0,5,0,1.2,2,25,Fr,6-Jun,0,-0.276382,70.809,5.2,2022,75159,all,67.6,1.12494684,5,8,0,3,0.625,0,2,2,1,,101.664,97.6666,0.56383,15.8881,-2.45711,-4.36681,1.9097,-5.86714,5.4706,-5.35205,-0.515094,0.4706,0.5294,1,0.5294,0.1765,0.0588,0.6471,Wing F,3.32259
Brett Hutchison,Binghamton,AE,3,0.3,103,17.7,0,52.63,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,Fr,10-May,30,0.0674696,104.812,0,2022,75161,all,,,0,0,0,0,,,0,0,,,114.351,105.344,0.0764242,0.288125,-10.2663,-3.75178,-6.51457,-7.90673,1.8,-3.40465,-4.50209,0,0,0,0.4,0.2,0,0.2,PF/C,0
Kyrell Luc,Holy Cross,Pat,29,81.8,91.7,25.5,44.5,48.86,1.4,12.4,16,19,75,95,0.789,103,253,0.407,37,103,0.359,1.1,2.6,26.7,Fr,10-May,4,0.957203,93.7981,2.4,2022,75162,all,,0.89157387,60,123,43,130,0.4878,0.3308,3,3,1,,106.915,111.283,1.82659,165.88,-4.68361,-2.43498,-2.24864,-3.19349,32.2903,-1.6228,-1.57069,0.3871,3.2581,3.6452,2.3871,1.4516,0.3226,13,Combo G,6.47504
Tomer Oron,Holy Cross,Pat,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,3-Jun,20,-0.639687,-6.8053,0,2022,75163,all,,,,,,,,,,,,,117.697,123.961,0.0236484,0.184325,-8.96558,-5.32183,-3.64375,-18.3109,2.6667,-9.94278,-8.36816,0.3333,0,0.3333,0.6667,0,0,0.6667,PF/C,0
Austin Lewis,Holy Cross,Pat,5,1.6,39.9,13.9,16.7,16.67,0,12.9,0,0,0,0,0,1,1,1,0,5,0,0,0,0,Fr,10-Jun,22,-0.655828,35.6319,4.2,2022,75164,all,,0,1,1,0,0,1,,0,0,,,112.791,116.866,0.138482,2.46539,-17.8003,-9.34253,-8.45773,-17.6129,6.4286,-10.466,-7.14688,0.2857,1.5714,1.8571,0,0.2857,0.1429,3.2857,PF/C,16.0697
Caleb Kenney,Holy Cross,Pat,29,52.2,95.7,12.8,47.3,48.53,9.6,11.2,6.6,21.6,18,34,0.529,43,89,0.483,0,2,0,4.9,1.9,37.4,Fr,5-Jun,35,-0.235813,82.1111,3.6,2022,75165,all,,0.70969999,34,59,9,30,0.5763,0.3,5,6,0.8333,,106.538,110.891,1.19284,107.496,-2.37805,-3.14431,0.766258,-3.52592,20.9032,-3.09129,-0.434633,1.9355,2.129,4.0645,0.7097,0.6452,0.9355,4.0645,PF/C,0.197023
Robbie Armbrester,Houston,Amer,17,4.3,74,21.3,53.1,45.1,1.8,14.5,2.8,22.6,3,13,0.231,7,14,0.5,1,2,0.5,0,5.8,81.3,Fr,4-Jun,2,-0.101845,77.4487,4.4,2022,75166,all,53.2,0.19993201,7,12,0,2,0.5833,0,3,4,0.75,,83.5171,82.6889,0.574554,15.0266,-2.22218,-4.56357,2.34139,-2.95871,3.7059,-6.75147,3.79276,0.0588,0.4706,0.5294,0.0588,0.3529,0,1.1765,Wing G,1.94412
